,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
174,lstm,1e-05,0.5,4,73,42,48,11,42
175,lstm,0.1,0.0,2,71,76,75,31,76
176,mlp,0.0001,0.0,1,36,22,92,4,81
177,mlp,0.01,0.3,1,56,71,54,6,40
178,lstm,0.01,0.5,4,30,91,95,4,36
179,lstm,1e-05,0.3,4,68,60,57,37,56
180,mlp,0.01,0.8,3,87,15,19,5,30
181,lstm,0.001,0.4,2,37,52,85,75,59
182,mlp,0.01,0.3,1,44,54,99,91,32
183,mlp,1e-05,0.1,3,93,82,34,70,83
184,lstm,0.001,0.9,4,21,76,98,32,63
185,mlp,0.0001,0.8,5,84,13,67,19,85
186,mlp,0.001,0.1,1,72,44,93,82,11
187,lstm,0.01,0.2,4,84,76,76,99,7
188,lstm,0.1,0.5,5,30,59,28,7,32
189,mlp,0.0001,0.6,2,56,66,76,10,68
190,lstm,1e-05,0.2,3,77,42,32,29,20
191,lstm,0.0001,0.5,3,43,12,88,40,45
192,lstm,0.0001,0.3,2,54,18,50,68,33
193,mlp,0.01,0.3,3,39,91,16,49,87
194,lstm,0.001,0.2,5,56,74,27,15,8
195,mlp,0.001,0.3,5,14,17,100,60,16
196,mlp,0.01,0.4,5,34,10,91,13,93
197,lstm,0.0001,0.8,2,75,97,63,82,68
198,mlp,0.0001,0.6,4,70,15,38,43,42
199,lstm,0.0001,0.0,1,33,53,79,55,41
200,mlp,0.1,0.2,1,79,67,19,70,99
201,lstm,0.0001,0.8,3,28,59,17,44,66
202,mlp,0.1,0.7,3,36,94,71,27,4
203,mlp,0.0001,0.9,5,98,81,71,66,83
204,lstm,0.1,0.6,3,97,94,81,49,7
205,mlp,1e-05,0.6,2,38,47,58,80,98
206,lstm,0.01,0.7,1,96,78,14,54,4
207,lstm,0.0001,0.4,4,45,62,92,14,16
208,lstm,0.0001,0.8,1,50,74,52,11,45
209,mlp,0.1,0.0,1,26,98,77,11,81
210,lstm,1e-05,0.7,4,20,24,13,68,35
211,mlp,1e-05,0.8,2,74,58,95,66,67
212,mlp,1e-05,0.2,1,95,29,32,72,24
213,mlp,0.001,0.9,2,52,52,99,72,69
214,lstm,0.001,0.9,5,100,71,70,81,30
215,lstm,0.01,0.1,2,11,83,74,69,80
216,mlp,1e-05,0.4,4,79,25,30,50,19
217,lstm,0.1,0.9,4,73,18,76,5,23
218,lstm,0.01,0.6,4,43,42,60,14,32
219,mlp,0.001,0.5,1,84,83,55,16,55
220,mlp,0.01,0.3,4,50,30,88,89,78
221,mlp,0.1,0.2,3,29,52,69,43,46
222,lstm,0.0001,0.5,3,20,68,21,24,38
223,mlp,1e-05,0.6,3,17,92,62,61,51
224,mlp,1e-05,0.6,2,4,68,46,4,14
225,mlp,0.001,0.9,1,80,78,60,19,31
226,mlp,0.01,0.3,3,34,24,8,11,28
227,lstm,1e-05,0.1,5,64,78,75,71,81
228,lstm,1e-05,0.3,1,82,86,50,57,80
229,mlp,0.001,0.9,5,30,71,12,65,89
230,mlp,0.0001,0.3,3,38,55,36,37,33
231,lstm,1e-05,0.5,4,96,13,32,65,10
232,lstm,0.1,0.3,3,7,57,68,10,70
233,lstm,1e-05,0.0,5,75,7,75,30,10
234,mlp,0.0001,0.2,2,6,72,31,76,28
235,mlp,0.0001,0.0,2,96,17,43,33,4
236,mlp,1e-05,0.4,4,43,34,14,49,52
237,lstm,0.001,0.0,4,59,85,98,29,62
238,mlp,0.01,0.1,4,30,86,5,33,40
239,lstm,0.001,0.8,2,60,41,67,45,94
240,mlp,0.001,0.3,5,16,36,60,46,41
241,lstm,0.001,0.9,5,32,99,7,40,26
242,lstm,0.001,0.1,1,27,22,66,46,70
243,lstm,0.0001,0.3,3,84,87,65,28,84
244,mlp,0.001,0.5,2,18,82,26,27,29
245,lstm,0.1,0.8,4,10,16,42,71,96
246,lstm,0.001,0.8,5,97,50,54,77,56
247,lstm,0.0001,0.4,4,55,70,99,69,34
248,lstm,0.0001,0.1,4,11,40,21,85,37
249,mlp,0.001,0.1,4,44,25,87,39,17
250,lstm,0.0001,0.3,1,29,85,77,31,25
251,lstm,0.1,0.0,5,20,13,62,59,56
252,lstm,0.0001,0.9,4,54,68,23,88,23
253,lstm,0.1,0.9,2,53,18,100,9,24
254,lstm,0.1,0.5,2,69,70,51,13,48
255,mlp,0.0001,0.4,1,87,88,45,20,42
256,mlp,0.01,0.1,3,42,21,80,15,97
257,lstm,0.001,0.6,2,13,48,6,66,65
258,mlp,0.001,0.2,4,24,96,46,52,52
259,lstm,1e-05,0.2,1,93,22,13,93,69
260,mlp,0.1,0.2,1,70,81,90,70,25
261,mlp,0.001,0.9,1,97,92,10,19,93
262,lstm,0.1,0.2,2,93,98,93,97,83
263,lstm,0.001,0.5,2,76,69,80,32,23
264,lstm,0.0001,0.3,3,55,7,53,34,54
265,mlp,0.1,0.8,3,80,39,86,70,4
266,mlp,0.1,0.1,2,87,62,49,10,74
267,lstm,0.01,0.9,4,58,8,19,75,88
268,lstm,1e-05,0.6,4,30,7,87,58,77
269,mlp,0.1,0.3,2,59,25,40,50,13
270,lstm,0.0001,0.1,1,52,60,13,17,27
271,lstm,0.1,0.9,1,10,74,10,67,82
272,lstm,0.001,0.3,4,6,82,98,98,35
273,mlp,0.1,0.4,4,20,14,24,95,47
274,mlp,0.1,0.8,3,82,82,45,24,24
275,lstm,0.01,0.9,4,97,98,60,45,59
276,mlp,0.1,0.3,2,26,52,57,70,69
277,lstm,0.1,0.8,2,9,55,27,92,40
278,mlp,0.1,0.1,4,39,19,13,96,4
279,mlp,0.001,0.1,2,99,35,68,42,41
280,lstm,0.01,0.5,3,54,29,11,91,68
281,mlp,1e-05,0.6,5,58,4,43,94,31
282,lstm,1e-05,0.7,2,71,92,48,84,9
283,lstm,0.0001,0.5,5,75,87,10,99,12
284,mlp,0.01,0.3,2,63,55,66,12,20
285,lstm,0.001,0.5,1,98,88,64,100,97
286,lstm,0.001,0.1,5,41,39,69,69,43
287,lstm,0.1,0.2,5,73,66,17,97,15
288,mlp,1e-05,0.4,1,6,64,75,68,83
289,mlp,0.01,0.8,3,75,27,19,39,35
290,mlp,0.01,0.1,5,27,31,44,68,87
291,lstm,0.0001,0.3,2,61,92,16,79,33
292,lstm,0.01,0.8,2,60,41,44,41,31
293,lstm,0.01,0.4,5,28,27,94,81,55
294,lstm,0.0001,0.0,2,95,9,57,39,14
295,mlp,0.1,0.0,3,38,25,71,43,23
296,mlp,1e-05,0.8,3,50,81,20,61,30
297,mlp,0.01,0.9,4,70,71,19,76,74
298,mlp,0.0001,0.2,1,55,29,80,10,20
299,mlp,0.1,0.1,2,9,45,50,14,22
300,lstm,0.01,0.8,1,71,63,73,25,15
301,lstm,0.0001,0.9,4,27,31,85,71,7
302,mlp,0.001,0.7,2,46,40,100,98,40
303,mlp,0.01,0.7,2,15,72,53,86,100
304,lstm,0.01,0.9,3,98,4,51,58,75
305,lstm,0.1,0.4,5,41,68,70,4,75
306,mlp,0.1,0.9,4,100,37,62,80,33
307,lstm,1e-05,0.9,2,8,70,43,70,42
308,lstm,0.1,0.5,4,35,45,72,39,63
309,mlp,0.0001,0.0,1,64,77,39,89,15
310,mlp,0.01,0.4,2,13,14,69,66,70
311,lstm,0.0001,0.7,1,61,55,74,53,87
312,lstm,1e-05,0.1,2,24,21,66,19,38
313,mlp,0.01,0.4,1,84,40,63,85,88
314,lstm,0.001,0.3,2,23,98,75,99,7
315,mlp,0.0001,0.6,5,9,77,62,63,72
316,mlp,0.1,0.1,3,86,42,19,8,27
317,mlp,1e-05,0.5,5,52,61,19,54,68
318,lstm,0.1,0.7,1,51,59,68,6,65
319,lstm,0.001,0.2,2,49,28,23,24,90
320,lstm,0.01,0.2,1,26,64,61,60,52
321,lstm,0.01,0.8,1,97,35,32,56,57
322,mlp,0.01,0.6,3,43,18,42,33,31
323,mlp,0.0001,0.0,1,100,32,99,93,6
324,lstm,1e-05,0.9,5,17,80,59,20,20
325,mlp,0.1,0.9,1,15,100,82,17,59
326,lstm,0.001,0.4,1,13,45,58,47,17
327,mlp,1e-05,0.2,3,12,15,85,9,21
328,mlp,0.01,0.4,4,85,5,40,99,26
329,lstm,0.01,0.0,1,67,77,45,62,52
330,lstm,0.0001,0.0,4,57,70,33,61,92
331,mlp,0.001,0.0,1,23,100,94,69,7
332,mlp,1e-05,0.9,2,8,73,18,43,17
333,lstm,0.1,0.0,4,74,59,25,45,77
334,lstm,0.1,0.8,3,50,46,21,74,31
335,mlp,0.001,0.1,3,31,52,98,86,58
336,mlp,0.1,0.5,3,8,25,100,92,34
337,lstm,0.001,0.4,3,62,82,92,53,22
338,lstm,0.001,0.6,1,11,22,45,65,60
339,mlp,0.001,0.8,4,25,94,40,72,81
340,mlp,0.01,0.4,3,12,46,65,67,50
341,lstm,1e-05,0.3,3,35,87,84,58,45
342,lstm,1e-05,0.6,5,18,53,88,41,44
343,lstm,0.1,0.4,2,51,64,65,50,82
344,mlp,0.1,0.2,2,96,27,41,32,98
345,mlp,0.01,0.2,3,6,39,18,97,92
346,lstm,0.1,0.2,1,66,21,16,91,91
347,lstm,0.001,0.7,5,9,10,55,18,31
348,mlp,0.01,0.2,1,67,4,55,57,4
349,lstm,0.01,0.9,5,94,43,92,11,99
350,mlp,1e-05,0.9,5,24,57,30,5,59
351,mlp,0.01,0.4,1,12,9,75,46,59
352,mlp,1e-05,0.2,4,44,96,38,54,94
353,lstm,1e-05,0.3,2,43,83,12,35,60
354,mlp,0.001,0.9,4,94,40,28,46,44
355,lstm,0.001,0.5,1,81,73,64,99,19
356,lstm,1e-05,0.5,2,85,91,12,45,39
357,mlp,0.01,0.6,5,89,36,45,17,31
358,mlp,0.0001,0.4,4,50,25,23,88,8
359,mlp,0.01,0.2,1,45,15,51,7,76
360,mlp,0.001,0.2,4,47,30,4,62,56
361,mlp,0.0001,0.2,2,94,84,73,16,40
362,lstm,0.001,0.0,3,32,8,100,39,95
363,lstm,0.001,0.9,2,23,87,41,43,76
364,lstm,0.01,0.6,3,73,72,60,49,90
365,lstm,1e-05,0.1,1,83,63,61,79,38
366,mlp,0.0001,0.8,2,29,44,77,24,35
367,lstm,0.001,0.0,5,94,82,93,33,52
368,lstm,0.1,0.3,2,51,71,97,27,51
369,mlp,0.0001,0.8,4,25,57,27,65,60
370,lstm,0.0001,0.1,3,99,4,35,92,47
371,lstm,0.001,0.2,2,43,44,27,35,31
372,lstm,0.01,0.3,5,85,49,10,29,23
373,mlp,0.01,0.9,4,28,31,87,25,35
374,mlp,0.1,0.6,2,12,33,15,28,22
375,mlp,0.0001,0.6,4,41,23,63,44,51
376,lstm,0.01,0.6,5,7,88,41,54,84
377,lstm,0.0001,0.6,3,21,51,58,5,99
378,mlp,1e-05,0.6,1,93,79,21,69,78
379,lstm,0.001,0.8,2,5,16,78,13,86
380,mlp,1e-05,0.5,1,29,31,62,44,90
381,lstm,0.0001,0.1,4,33,29,71,5,31
382,lstm,0.001,0.5,2,81,21,67,54,64
383,lstm,0.0001,0.4,1,43,20,22,57,14
384,mlp,0.01,0.4,4,10,69,23,59,62
385,lstm,1e-05,0.2,2,33,37,8,53,25
386,mlp,0.001,0.3,2,54,36,94,19,93
387,mlp,0.1,0.2,4,21,17,26,14,34
388,mlp,0.01,0.5,2,28,47,90,75,4
389,lstm,0.1,0.7,4,64,11,14,20,47
390,mlp,0.1,0.7,5,75,10,79,13,49
391,mlp,0.01,0.5,5,33,31,12,73,39
392,mlp,1e-05,0.3,1,14,96,66,72,67
393,mlp,0.1,0.6,4,48,59,65,30,84
394,mlp,1e-05,0.0,1,6,38,52,28,18
395,lstm,1e-05,0.2,2,67,7,24,85,27
396,lstm,1e-05,0.9,2,73,19,8,7,100
397,lstm,0.0001,0.4,4,29,41,72,66,33
398,lstm,1e-05,0.4,3,54,60,15,16,21
399,mlp,1e-05,0.1,5,86,63,84,44,60
400,lstm,0.01,0.0,5,26,13,90,37,97
401,lstm,1e-05,0.9,2,64,19,54,17,52
402,mlp,1e-05,0.8,5,98,65,5,77,18
403,lstm,0.1,0.9,3,16,79,61,48,11
404,lstm,0.0001,0.0,5,4,63,69,37,44
405,mlp,1e-05,0.7,4,86,70,92,10,95
406,mlp,0.1,0.9,3,93,24,80,85,10
407,mlp,1e-05,0.1,3,68,76,91,34,62
408,lstm,0.0001,0.4,2,92,55,17,71,17
409,lstm,0.1,0.8,5,77,27,21,57,66
410,mlp,0.1,0.9,2,92,64,12,40,36
411,lstm,0.1,0.6,3,92,6,66,20,31
412,mlp,0.01,0.0,3,15,85,57,97,34
413,lstm,1e-05,0.6,5,5,76,7,68,38
414,mlp,0.0001,0.2,5,51,58,85,69,51
415,mlp,0.01,0.8,4,38,7,71,69,72
416,lstm,0.1,0.6,1,10,16,84,76,93
417,lstm,0.01,0.2,2,41,43,41,54,62
418,mlp,0.001,0.2,5,49,16,68,6,94
419,lstm,0.1,0.6,3,44,23,27,13,56
420,lstm,0.1,0.9,3,29,20,33,85,51
421,lstm,1e-05,0.9,5,95,36,41,88,26
422,lstm,1e-05,0.4,4,71,19,21,54,98
423,mlp,1e-05,0.2,5,62,71,21,32,5
424,lstm,0.01,0.8,1,79,72,49,31,26
425,mlp,0.0001,0.9,2,47,83,45,96,87
426,lstm,1e-05,0.7,2,37,98,58,6,53
427,lstm,1e-05,0.1,4,18,66,64,19,88
428,lstm,0.1,0.7,1,38,92,96,9,32
429,mlp,0.0001,0.6,3,23,95,53,40,78
430,lstm,0.1,0.3,5,57,31,98,21,67
431,lstm,1e-05,0.4,3,51,51,5,89,55
432,mlp,0.1,0.6,1,49,22,79,18,55
433,lstm,0.001,0.0,4,58,84,55,84,77
434,lstm,0.001,0.7,5,63,7,16,25,20
435,mlp,0.001,0.1,5,39,31,53,25,79
436,lstm,1e-05,0.6,4,66,45,88,17,54
437,mlp,0.0001,0.6,1,56,29,37,77,85
438,lstm,0.0001,0.5,5,25,64,20,74,26
439,mlp,1e-05,0.6,3,75,76,24,51,48
440,lstm,0.0001,0.6,3,17,54,36,95,81
441,lstm,0.1,0.4,3,96,40,53,44,49
442,mlp,0.1,0.7,5,20,61,82,91,73
443,mlp,0.001,0.0,3,5,72,20,40,62
444,lstm,0.1,0.5,1,34,28,43,8,64
445,mlp,0.001,0.0,5,61,42,59,92,65
446,lstm,0.0001,0.8,2,27,42,6,88,61
