,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
44,mlp,0.001,0.4,2,73,30,43,29,35
45,mlp,0.1,0.4,1,100,61,15,87,77
46,mlp,0.01,0.6,3,9,45,27,44,78
47,mlp,0.01,0.5,1,73,82,78,80,15
48,lstm,0.01,0.0,2,55,13,38,74,13
49,lstm,0.1,0.0,3,100,49,67,64,23
50,lstm,1e-05,0.5,1,69,89,26,26,23
51,lstm,0.001,0.4,1,94,69,81,41,20
52,lstm,0.01,0.8,1,44,83,90,74,99
53,lstm,0.01,0.4,4,72,24,10,95,89
54,lstm,0.001,0.1,4,59,74,36,73,60
55,mlp,0.1,0.6,3,25,37,66,7,86
56,mlp,1e-05,0.0,1,92,49,78,21,79
57,lstm,0.01,0.4,3,54,76,55,26,82
58,lstm,0.01,0.7,1,26,71,44,68,87
59,mlp,0.01,0.3,3,67,91,65,32,95
60,mlp,0.001,0.8,5,97,87,39,86,32
61,lstm,0.1,0.8,3,24,69,30,43,42
62,mlp,1e-05,0.5,2,93,93,98,63,80
63,lstm,0.1,0.9,5,77,52,26,23,36
64,mlp,0.01,0.9,1,67,91,54,95,85
65,mlp,0.0001,0.8,2,73,97,9,71,15
66,mlp,0.1,0.4,1,21,82,88,91,93
67,lstm,0.0001,0.3,4,59,54,25,45,60
68,lstm,1e-05,0.7,2,19,59,80,72,56
69,lstm,0.001,0.4,2,52,99,75,4,28
70,mlp,1e-05,0.0,1,84,81,35,37,30
71,lstm,0.001,0.2,5,29,38,43,78,100
72,mlp,0.0001,0.2,5,49,66,57,19,30
73,mlp,0.01,0.4,1,7,19,76,99,5
74,mlp,0.01,0.1,5,51,77,43,59,68
75,mlp,1e-05,0.5,1,19,60,95,61,48
76,mlp,1e-05,0.6,3,97,91,77,67,18
77,mlp,0.0001,0.3,5,4,39,85,80,96
78,lstm,0.0001,0.9,5,56,99,95,43,93
79,lstm,0.0001,0.9,5,29,50,71,4,90
80,mlp,1e-05,0.6,4,47,83,78,97,93
81,lstm,0.0001,0.3,3,84,6,56,96,84
82,lstm,0.0001,0.4,2,13,81,5,48,37
83,mlp,1e-05,0.4,2,63,37,66,25,63
84,lstm,0.001,0.8,1,99,79,58,12,49
85,lstm,0.0001,0.0,2,68,94,24,92,15
86,mlp,0.001,0.9,3,30,71,30,34,46
87,mlp,0.1,0.1,5,88,51,63,69,75
88,lstm,0.01,0.4,5,38,49,82,98,33
89,mlp,1e-05,0.6,2,65,37,82,46,95
90,lstm,0.001,0.9,2,88,7,83,55,44
91,mlp,0.01,0.4,2,13,84,97,25,78
92,mlp,1e-05,0.2,5,37,62,71,24,21
93,lstm,0.0001,0.5,3,100,55,34,18,95
94,lstm,0.001,0.1,1,33,54,45,67,16
95,lstm,0.1,0.0,5,6,100,31,91,8
96,mlp,1e-05,0.9,4,47,88,39,19,82
97,lstm,0.1,0.3,4,33,67,61,52,100
98,lstm,0.01,0.3,3,63,74,78,53,31
99,mlp,0.001,0.5,4,79,18,31,14,9
100,lstm,0.1,0.7,3,53,78,40,29,55
101,lstm,0.01,0.0,1,53,22,89,73,11
102,mlp,0.001,0.2,1,63,87,42,5,8
103,lstm,1e-05,0.2,1,39,19,59,15,28
104,lstm,0.0001,0.2,3,91,28,88,61,53
105,mlp,0.001,0.4,2,35,11,79,79,26
106,mlp,0.0001,0.9,5,85,70,11,49,74
107,mlp,1e-05,0.3,5,58,88,12,95,38
108,lstm,0.001,0.2,1,23,11,30,58,9
109,lstm,0.1,0.8,4,68,51,16,44,9
110,lstm,1e-05,0.0,4,89,20,54,94,61
111,lstm,1e-05,0.4,1,36,45,14,42,8
112,mlp,0.1,0.4,3,98,20,37,52,18
113,mlp,0.1,0.6,2,68,75,30,46,47
114,mlp,1e-05,0.7,1,20,87,61,71,75
115,lstm,0.001,0.2,2,51,53,70,45,16
116,mlp,0.001,0.2,5,12,9,42,87,72
117,mlp,0.0001,0.4,3,49,38,45,99,99
118,lstm,1e-05,0.1,2,44,97,45,45,77
119,lstm,0.0001,0.4,4,62,50,98,52,14
120,lstm,0.01,0.0,5,66,77,36,35,93
121,mlp,0.001,0.5,4,43,63,80,47,72
122,lstm,0.1,0.2,3,91,32,76,21,18
123,lstm,0.0001,0.9,1,16,73,91,38,95
124,lstm,0.01,0.4,1,84,77,71,86,14
125,lstm,0.01,0.2,5,59,6,79,51,66
126,mlp,0.01,0.3,5,67,34,58,61,90
127,mlp,1e-05,0.3,4,96,13,36,56,29
128,lstm,1e-05,0.6,5,66,13,55,82,69
129,mlp,0.1,0.5,4,4,28,42,93,92
130,lstm,1e-05,0.1,3,69,99,44,73,86
131,mlp,1e-05,0.6,5,70,56,81,84,78
132,mlp,0.0001,0.4,2,68,60,79,21,74
133,lstm,0.001,0.0,4,98,88,76,8,51
134,mlp,0.0001,0.4,1,15,15,4,53,38
135,mlp,0.001,0.5,4,47,53,62,18,65
136,mlp,0.01,0.6,2,6,26,37,51,20
137,mlp,0.0001,0.4,5,40,98,57,92,39
138,mlp,0.001,0.7,2,95,66,55,95,58
139,lstm,0.1,0.2,2,23,33,97,7,17
140,mlp,0.01,0.7,1,55,87,96,27,4
141,lstm,0.0001,0.9,1,74,31,72,58,48
142,lstm,0.1,0.8,4,89,98,19,37,91
143,mlp,0.01,0.7,1,31,90,86,15,53
144,lstm,0.0001,0.4,5,67,54,18,81,65
145,lstm,0.01,0.6,5,93,29,25,70,36
146,mlp,1e-05,0.4,4,85,73,31,83,47
147,mlp,0.1,0.0,3,94,38,11,73,84
148,mlp,0.001,0.1,2,69,39,38,94,35
149,mlp,0.01,0.2,3,28,56,75,84,80
150,lstm,1e-05,0.9,5,23,56,38,39,65
151,mlp,0.001,0.7,2,67,51,80,64,34
152,mlp,0.01,0.9,2,98,78,92,61,72
153,lstm,0.1,0.8,3,71,92,21,86,31
154,mlp,1e-05,0.7,4,46,19,20,21,93
155,mlp,0.01,0.1,5,93,10,76,26,91
156,lstm,0.01,0.9,2,68,76,88,43,58
157,mlp,0.1,0.0,3,82,32,14,99,32
158,mlp,0.001,0.4,5,96,70,52,6,19
159,mlp,0.001,0.2,1,36,22,91,77,9
160,mlp,0.1,0.1,1,42,44,35,38,71
161,lstm,0.001,0.0,1,21,55,51,96,85
162,lstm,0.1,0.5,3,5,69,45,18,49
163,lstm,1e-05,0.4,4,15,90,77,83,96
164,mlp,1e-05,0.6,5,54,42,32,84,42
165,lstm,0.1,0.9,5,18,26,34,31,59
166,mlp,1e-05,0.0,3,72,38,71,37,64
167,lstm,0.0001,0.1,3,12,87,73,50,73
168,lstm,1e-05,0.4,4,91,20,23,13,78
169,lstm,0.01,0.7,3,50,41,24,23,52
170,mlp,0.0001,0.1,5,22,38,41,89,91
171,lstm,1e-05,0.0,2,52,99,75,16,62
172,lstm,0.0001,0.9,4,39,51,56,55,81
173,mlp,0.1,0.1,4,8,86,94,93,4
174,lstm,0.1,0.9,2,71,69,49,74,38
175,mlp,0.0001,0.3,5,34,17,75,49,24
176,lstm,0.1,0.5,4,97,48,36,88,84
177,lstm,1e-05,0.6,4,52,49,41,100,47
178,mlp,0.01,0.9,5,22,11,47,90,18
179,lstm,1e-05,0.7,3,100,94,19,78,6
180,mlp,0.01,0.6,2,54,95,33,16,35
181,mlp,0.001,0.3,4,99,64,51,67,87
182,lstm,0.0001,0.7,4,73,19,77,66,38
183,lstm,0.01,0.0,4,57,17,7,87,13
184,lstm,0.0001,0.6,5,40,23,23,71,17
185,mlp,0.1,0.7,4,85,94,98,33,72
186,mlp,0.1,0.8,2,58,24,88,26,47
187,lstm,0.1,0.8,5,24,26,52,78,6
188,lstm,0.0001,0.3,1,70,96,28,93,68
189,lstm,0.01,0.6,4,19,76,86,10,53
190,lstm,1e-05,0.1,4,9,70,34,5,6
191,mlp,0.0001,0.4,4,25,80,21,75,94
192,mlp,1e-05,0.7,5,57,74,25,93,54
193,mlp,0.01,0.7,3,50,23,37,76,39
194,lstm,1e-05,0.1,3,47,22,37,36,36
195,mlp,0.0001,0.4,5,63,5,23,20,36
196,lstm,0.01,0.1,5,72,83,29,73,58
197,lstm,1e-05,0.2,5,62,54,95,29,14
198,lstm,0.01,0.0,1,99,55,52,57,91
199,lstm,1e-05,0.9,2,90,72,73,13,34
200,mlp,0.01,0.4,2,88,96,54,49,99
201,lstm,0.01,0.4,2,48,66,72,41,15
202,mlp,0.01,0.7,1,41,83,79,17,82
203,mlp,0.0001,0.4,5,11,10,44,24,20
204,lstm,0.1,0.6,5,35,99,30,68,68
205,mlp,0.1,0.3,4,88,70,21,95,78
206,mlp,0.1,0.1,2,76,52,88,65,73
207,lstm,0.001,0.0,2,89,89,74,68,33
208,mlp,0.001,0.6,4,38,67,16,89,20
209,lstm,1e-05,0.0,4,100,9,66,31,54
210,mlp,0.01,0.1,1,90,99,9,58,60
211,lstm,0.01,0.9,5,28,69,53,70,50
212,lstm,0.01,0.5,5,100,12,47,10,62
213,lstm,1e-05,0.2,2,40,64,9,78,68
214,lstm,1e-05,0.6,1,55,69,77,86,42
215,mlp,0.001,0.5,4,10,74,65,6,58
216,mlp,1e-05,0.5,2,80,79,75,39,12
217,mlp,0.0001,0.6,5,7,77,78,18,8
218,lstm,0.1,0.5,3,51,100,74,8,85
219,mlp,1e-05,0.1,4,85,14,73,61,46
220,lstm,0.01,0.5,3,31,22,78,22,79
221,lstm,0.0001,0.5,5,57,50,47,37,81
222,mlp,0.1,0.1,2,37,100,54,74,40
223,lstm,0.1,0.2,3,56,14,20,40,74
224,mlp,0.01,0.3,1,39,96,65,10,98
225,mlp,0.01,0.8,1,74,44,47,41,70
226,lstm,0.1,0.7,3,99,8,7,44,57
227,lstm,1e-05,0.0,5,93,88,84,71,58
228,lstm,0.01,0.3,1,79,20,79,68,19
229,mlp,0.0001,0.3,1,50,62,46,82,96
230,mlp,0.01,0.0,1,66,8,25,36,74
231,lstm,0.1,0.3,1,71,26,8,71,29
232,lstm,0.0001,0.4,2,66,68,51,45,54
233,lstm,0.01,0.9,2,28,91,83,42,78
234,mlp,1e-05,0.7,3,6,66,6,17,88
235,mlp,1e-05,0.5,3,13,86,57,28,93
236,mlp,1e-05,0.9,5,68,65,80,91,98
237,mlp,1e-05,0.7,2,38,90,71,42,76
238,mlp,1e-05,0.8,3,36,43,5,81,100
239,lstm,0.0001,0.7,3,33,69,60,30,93
240,mlp,0.001,0.2,4,59,10,86,18,49
241,lstm,0.001,0.8,1,43,52,5,45,47
242,mlp,1e-05,0.0,2,95,14,46,19,89
243,lstm,0.01,0.4,4,81,47,33,7,86
244,lstm,1e-05,0.9,3,42,41,52,57,71
245,mlp,0.1,0.3,4,33,81,9,83,34
246,lstm,0.01,0.6,4,30,83,23,96,42
247,mlp,0.1,0.4,4,67,25,90,22,7
248,mlp,0.0001,0.8,3,69,66,44,81,18
249,mlp,1e-05,0.4,4,5,43,100,15,85
250,mlp,0.1,0.8,2,81,99,86,99,37
251,mlp,0.001,0.3,1,17,80,69,69,69
252,lstm,0.01,0.4,1,12,31,4,90,11
253,mlp,0.1,0.1,1,5,8,72,47,46
254,lstm,1e-05,0.0,5,31,64,29,38,41
255,mlp,0.01,0.2,2,54,11,34,75,93
256,mlp,0.1,0.5,3,56,19,6,76,27
257,lstm,0.01,0.3,2,26,42,16,11,44
258,lstm,0.1,0.7,2,33,9,99,40,48
259,lstm,1e-05,0.1,4,29,33,89,27,19
260,lstm,0.01,0.0,1,15,99,32,40,95
261,mlp,1e-05,0.6,2,96,8,96,36,28
262,mlp,0.001,0.5,4,88,82,52,90,53
263,lstm,0.0001,0.3,4,47,26,81,87,18
264,lstm,0.1,0.6,3,72,42,46,100,51
265,mlp,0.0001,0.5,3,44,54,64,69,6
266,mlp,0.01,0.4,2,42,76,20,74,95
267,lstm,0.01,0.7,2,21,24,14,82,36
268,lstm,0.001,0.5,2,39,64,43,13,58
269,lstm,1e-05,0.5,4,17,23,91,44,12
270,lstm,0.0001,0.8,1,9,96,28,87,49
271,mlp,1e-05,0.5,5,84,89,51,47,87
272,lstm,0.01,0.6,1,38,82,95,30,11
273,lstm,0.001,0.5,5,55,35,50,10,33
274,mlp,1e-05,0.0,2,16,21,32,51,68
275,mlp,0.01,0.2,2,13,43,77,69,69
276,mlp,0.0001,0.9,5,64,27,69,49,29
277,mlp,0.1,0.4,2,33,22,21,30,6
278,lstm,0.0001,0.5,2,10,50,14,82,34
279,lstm,0.1,0.7,2,81,47,25,77,92
280,lstm,0.01,0.5,4,74,8,10,50,67
281,mlp,0.01,0.7,1,69,44,89,98,76
282,mlp,1e-05,0.5,5,15,65,47,57,13
283,mlp,0.1,0.5,1,27,45,32,44,37
284,mlp,0.001,0.7,4,5,41,24,85,41
285,lstm,0.1,0.6,4,82,31,39,49,87
286,mlp,1e-05,0.4,5,36,90,26,45,22
287,mlp,0.1,0.6,3,70,99,76,93,28
288,mlp,0.0001,0.2,4,93,35,8,97,85
289,lstm,0.1,0.1,1,70,68,64,76,65
290,mlp,1e-05,0.2,5,94,67,54,5,53
291,mlp,0.01,0.9,5,51,10,96,51,49
292,mlp,0.01,0.8,3,15,60,49,28,24
293,lstm,0.0001,0.0,3,76,47,26,76,66
294,mlp,0.1,0.9,2,82,11,60,87,24
295,lstm,0.0001,0.7,1,44,37,21,25,46
296,lstm,0.01,0.9,5,43,33,74,94,58
297,mlp,0.0001,0.8,5,43,25,70,82,68
298,mlp,1e-05,0.3,3,90,23,91,4,47
299,lstm,0.0001,0.6,5,98,26,83,60,61
300,mlp,0.001,0.3,1,14,96,17,16,72
301,mlp,0.01,0.7,4,27,64,61,70,79
302,lstm,1e-05,0.3,5,61,66,53,41,48
303,lstm,1e-05,0.4,2,7,75,11,89,12
304,lstm,0.0001,0.5,4,46,99,17,53,10
305,mlp,0.001,0.6,4,46,68,16,25,55
306,mlp,1e-05,0.7,5,23,44,22,48,21
307,lstm,0.01,0.3,4,87,23,17,93,17
308,mlp,0.1,0.7,2,51,75,45,39,54
309,lstm,0.0001,0.7,4,42,98,95,42,86
310,mlp,0.001,0.4,2,16,66,27,61,23
311,mlp,0.1,0.8,1,72,44,44,67,90
312,mlp,1e-05,0.5,5,79,63,45,66,92
313,mlp,1e-05,0.3,2,34,72,29,80,35
314,lstm,0.001,0.9,1,46,57,7,48,50
315,mlp,1e-05,0.9,4,30,40,32,44,54
316,mlp,0.01,0.0,4,87,48,81,82,32
317,lstm,0.1,0.9,3,53,30,94,41,16
318,mlp,0.1,0.5,1,56,23,18,72,97
319,lstm,0.001,0.2,4,59,45,73,85,93
320,mlp,0.01,0.3,2,25,72,24,22,19
321,mlp,1e-05,0.8,2,59,21,46,81,97
322,mlp,1e-05,0.2,1,49,26,32,34,92
323,mlp,1e-05,0.7,1,87,15,21,72,64
324,lstm,0.01,0.5,2,39,98,48,12,53
325,mlp,0.1,0.8,4,29,96,34,30,92
326,lstm,0.001,0.0,3,70,28,13,17,18
327,mlp,0.001,0.1,4,95,77,70,94,87
328,mlp,0.001,0.2,4,51,86,48,100,53
329,mlp,0.0001,0.5,5,30,29,12,22,34
330,lstm,0.1,0.3,4,62,82,60,76,16
331,lstm,0.01,0.8,1,9,59,39,57,20
332,lstm,0.001,0.6,3,78,99,10,68,62
333,lstm,1e-05,0.5,5,11,48,19,35,85
334,lstm,0.0001,0.2,1,50,20,23,40,7
335,mlp,0.1,0.7,1,100,79,59,15,64
336,lstm,0.01,0.8,4,86,81,73,56,34
337,mlp,0.0001,0.5,4,18,12,30,79,82
338,mlp,0.1,0.1,3,17,29,18,92,87
339,lstm,0.1,0.8,4,34,15,43,66,82
340,lstm,1e-05,0.6,5,42,54,84,9,89
341,lstm,0.001,0.9,4,60,32,38,45,65
342,mlp,1e-05,0.0,3,69,26,99,94,60
343,mlp,0.001,0.9,5,27,45,69,88,54
344,mlp,1e-05,0.9,4,65,100,84,32,43
345,lstm,0.1,0.2,4,18,50,37,43,73
346,mlp,0.01,0.1,5,21,62,8,61,64
347,mlp,1e-05,0.5,2,95,5,72,29,38
348,lstm,0.0001,0.4,1,86,38,96,68,92
349,lstm,1e-05,0.6,1,16,91,45,81,83
350,mlp,0.1,0.9,4,71,47,79,90,9
351,lstm,0.01,0.0,5,18,9,19,75,71
352,mlp,0.01,0.2,5,23,33,31,15,68
353,mlp,1e-05,0.6,3,82,21,40,77,35
354,lstm,1e-05,0.4,1,6,59,82,40,64
355,mlp,0.0001,0.1,2,31,90,8,85,100
356,mlp,0.0001,0.5,3,69,22,26,32,33
357,lstm,0.001,0.1,4,45,31,32,36,23
358,mlp,0.1,0.7,5,4,64,43,37,93
359,mlp,0.01,0.2,4,88,8,52,62,72
360,lstm,0.01,0.3,4,86,16,41,93,83
361,mlp,0.01,0.8,3,16,35,35,66,77
362,lstm,0.01,0.7,3,94,86,80,85,83
363,mlp,0.0001,0.8,4,100,7,84,55,22
364,mlp,0.01,0.0,3,53,82,59,85,16
365,lstm,1e-05,0.4,4,80,58,37,69,17
366,mlp,0.01,0.8,5,37,90,90,7,75
367,lstm,0.001,0.7,3,100,16,40,21,14
368,mlp,0.0001,0.0,4,78,96,20,75,54
369,mlp,0.01,0.8,1,52,11,56,80,14
370,lstm,0.1,0.7,1,41,82,9,48,9
371,lstm,0.1,0.0,5,43,49,43,15,72
372,mlp,1e-05,0.5,3,25,84,49,71,35
373,mlp,1e-05,0.3,2,85,93,31,43,43
374,mlp,0.001,0.9,1,88,65,36,88,33
375,lstm,0.01,0.2,1,37,55,29,21,25
376,lstm,0.001,0.6,2,24,8,61,31,55
377,lstm,0.001,0.3,3,69,87,61,47,14
378,lstm,0.1,0.3,1,71,63,95,75,62
379,lstm,1e-05,0.2,4,59,73,18,28,5
380,lstm,0.001,0.3,5,81,41,43,37,48
381,mlp,0.001,0.0,1,5,84,60,9,30
382,lstm,0.001,0.7,3,18,35,90,18,28
383,lstm,0.01,0.2,5,80,91,89,7,60
384,lstm,1e-05,0.3,4,26,72,5,32,21
385,lstm,0.1,0.2,3,77,14,70,73,37
386,lstm,0.0001,0.0,5,39,49,37,73,53
387,mlp,1e-05,0.8,5,63,39,15,27,65
388,mlp,0.01,0.9,2,71,7,70,10,44
389,lstm,0.01,0.5,4,9,56,97,79,64
390,lstm,0.1,0.2,5,56,73,53,73,38
391,lstm,0.01,0.3,3,94,52,42,70,6
392,mlp,0.01,0.8,5,98,72,24,33,15
393,lstm,0.0001,0.2,1,88,55,40,5,23
394,lstm,0.1,0.9,4,64,26,31,76,63
395,lstm,0.0001,0.3,1,20,47,68,64,67
396,mlp,0.0001,0.9,2,60,37,55,49,53
397,lstm,0.0001,0.9,1,27,91,80,84,48
398,lstm,0.1,0.6,5,67,11,62,18,84
399,lstm,0.0001,0.5,5,15,46,90,8,39
400,mlp,0.01,0.9,2,59,91,43,95,60
401,lstm,0.0001,0.6,1,68,36,19,40,37
402,lstm,1e-05,0.1,3,84,69,88,27,32
403,mlp,0.1,0.2,4,51,55,85,61,90
404,mlp,0.1,0.9,4,76,14,89,8,11
405,lstm,0.001,0.0,3,43,26,72,65,83
406,mlp,0.1,0.7,3,34,32,48,98,95
407,lstm,0.1,0.7,5,29,54,23,26,33
408,lstm,0.0001,0.0,2,44,4,62,72,83
409,lstm,0.1,0.6,2,36,90,70,60,28
410,lstm,1e-05,0.6,4,55,69,58,38,60
411,mlp,1e-05,0.0,1,64,97,99,57,24
412,mlp,0.01,0.8,5,68,97,68,83,26
413,mlp,0.0001,0.7,3,48,94,62,54,74
414,mlp,0.001,0.3,3,73,73,95,94,71
415,lstm,0.001,0.0,1,37,94,53,24,37
416,mlp,0.0001,0.0,2,65,18,32,23,18
417,mlp,0.1,0.2,1,16,63,74,97,87
418,mlp,0.1,0.0,3,10,71,64,98,86
419,lstm,0.001,0.9,4,18,47,44,52,87
420,mlp,0.001,0.1,2,96,60,75,48,58
421,mlp,0.0001,0.9,3,27,23,10,46,49
422,mlp,0.1,0.9,3,77,26,22,96,84
423,lstm,1e-05,0.3,4,94,33,49,82,71
424,lstm,0.01,0.4,2,99,21,86,55,58
425,mlp,0.001,0.0,5,13,7,51,35,23
426,lstm,0.0001,0.7,5,79,38,58,80,47
427,mlp,0.001,0.1,5,82,11,21,75,99
428,mlp,0.01,0.1,1,12,7,27,39,28
429,mlp,0.0001,0.8,5,38,93,91,37,75
430,mlp,0.1,0.6,4,34,13,97,97,44
431,lstm,1e-05,0.0,4,85,11,41,48,88
432,lstm,1e-05,0.7,3,78,5,72,44,97
433,mlp,0.1,0.9,4,91,92,87,16,58
434,mlp,0.1,0.9,1,5,75,80,56,48
435,lstm,0.0001,0.0,2,40,70,93,82,56
436,lstm,1e-05,0.7,3,78,80,36,98,90
437,lstm,0.0001,0.8,5,56,22,45,25,62
438,mlp,1e-05,0.8,2,68,86,14,81,79
439,mlp,0.001,0.6,4,97,8,84,98,41
440,lstm,0.001,0.6,3,19,36,5,19,89
441,lstm,0.0001,0.2,4,34,34,9,32,14
442,lstm,0.1,0.0,5,88,18,9,36,57
443,lstm,0.001,0.1,1,53,82,83,32,24
444,mlp,0.01,0.5,5,54,69,76,89,25
445,mlp,1e-05,0.1,1,5,77,42,16,61
446,lstm,0.1,0.0,3,74,43,79,83,36
447,mlp,0.0001,0.1,2,43,86,89,20,69
448,lstm,0.001,0.7,1,59,90,23,39,18
449,mlp,0.001,0.3,3,83,22,75,32,82
