,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
99,lstm,0.0001,0.9,2,48,19,99,84,41
100,lstm,0.001,0.3,3,14,62,84,62,23
101,mlp,1e-05,0.1,5,95,82,38,85,92
102,mlp,0.0001,0.1,2,35,75,73,80,84
103,lstm,1e-05,0.5,5,47,39,78,34,79
104,lstm,1e-05,0.9,2,19,54,83,86,64
105,lstm,0.0001,0.6,1,18,55,82,29,81
106,lstm,0.001,0.1,2,97,99,67,74,52
107,mlp,0.01,0.1,3,30,5,48,26,39
108,mlp,0.0001,0.7,2,62,44,45,77,50
109,lstm,0.1,0.9,5,95,71,97,25,53
110,lstm,1e-05,0.0,5,67,20,83,25,12
111,mlp,0.01,0.0,4,31,20,100,86,88
112,mlp,0.1,0.0,3,72,92,81,33,28
113,lstm,0.01,0.5,2,98,18,97,57,14
114,lstm,0.01,0.0,5,50,31,11,19,59
115,mlp,0.0001,0.8,5,24,64,15,24,23
116,mlp,1e-05,0.2,2,39,99,4,88,15
117,lstm,0.001,0.4,2,96,18,13,14,77
118,lstm,1e-05,0.3,2,100,55,94,14,62
119,lstm,0.01,0.9,4,95,36,11,81,8
120,mlp,1e-05,0.9,2,92,4,91,28,4
121,lstm,0.01,0.5,5,63,54,87,21,82
122,lstm,0.01,0.8,3,31,19,95,37,57
123,lstm,0.0001,0.1,5,82,65,37,91,47
124,mlp,1e-05,0.5,3,23,27,73,43,13
125,lstm,0.0001,0.4,1,55,42,29,74,74
126,lstm,0.1,0.9,2,78,10,52,50,72
127,lstm,0.01,0.4,2,85,87,97,20,68
128,mlp,0.001,0.4,1,85,42,96,13,16
129,mlp,0.0001,0.2,1,32,94,34,32,13
130,mlp,0.001,0.9,5,95,31,40,27,76
131,lstm,1e-05,0.3,3,23,75,53,74,64
132,mlp,0.01,0.8,2,37,23,12,26,67
133,mlp,0.01,0.4,2,56,72,12,26,10
134,lstm,0.0001,0.1,1,20,49,16,97,29
135,mlp,0.01,0.1,4,11,63,56,25,17
136,mlp,0.0001,0.2,5,23,50,59,98,8
137,mlp,0.1,0.2,1,83,31,42,23,91
138,mlp,1e-05,0.0,3,43,75,10,37,6
139,mlp,0.01,0.8,2,22,35,25,15,85
140,lstm,0.0001,0.8,4,99,6,6,72,5
141,mlp,1e-05,0.5,2,4,84,70,5,66
142,mlp,0.1,0.1,1,42,28,24,36,6
143,lstm,0.0001,0.0,3,31,35,100,65,30
144,lstm,1e-05,0.9,4,66,37,65,57,25
145,mlp,0.01,0.4,3,84,94,17,12,65
146,mlp,0.01,0.0,1,91,59,67,18,52
147,lstm,0.01,0.5,2,11,11,27,37,71
148,mlp,1e-05,0.3,5,70,32,42,82,23
149,mlp,0.1,0.3,2,22,9,63,82,43
150,mlp,0.1,0.4,2,29,9,14,9,66
151,lstm,1e-05,0.9,1,69,37,53,24,24
152,mlp,0.0001,0.8,1,50,21,6,93,14
153,mlp,0.1,0.4,4,55,90,4,18,76
154,lstm,0.1,0.4,1,84,77,8,8,24
155,mlp,0.0001,0.1,4,47,79,80,92,72
156,mlp,0.0001,0.9,2,97,25,17,24,20
157,mlp,0.01,0.2,2,21,94,69,40,57
158,lstm,1e-05,0.0,5,60,39,90,91,68
159,mlp,1e-05,0.8,1,66,69,84,27,100
160,lstm,0.0001,0.4,3,6,24,61,77,77
161,mlp,1e-05,0.0,4,41,73,23,25,42
162,mlp,0.0001,0.2,1,41,95,66,57,29
163,mlp,1e-05,0.3,4,45,69,61,37,84
164,lstm,1e-05,0.6,4,13,9,17,43,56
165,lstm,0.0001,0.2,5,70,58,66,59,52
166,lstm,0.001,0.7,1,6,73,76,64,71
167,mlp,1e-05,0.6,5,55,41,5,8,73
168,lstm,0.1,0.2,3,62,6,75,16,9
169,lstm,1e-05,0.5,5,74,7,43,29,17
170,mlp,1e-05,0.7,2,32,60,14,89,63
171,mlp,0.01,0.0,4,92,53,71,54,5
172,lstm,0.001,0.6,5,29,35,39,24,18
173,mlp,0.01,0.8,1,64,83,97,8,6
174,lstm,0.001,0.6,5,27,79,79,13,36
175,mlp,0.0001,0.0,3,62,40,21,16,78
176,lstm,0.1,0.1,3,97,70,4,42,31
177,lstm,0.1,0.8,1,8,64,47,43,5
178,mlp,0.0001,0.0,3,69,8,15,83,38
179,mlp,0.0001,0.8,2,56,55,44,95,72
180,lstm,0.1,0.6,2,68,33,30,78,90
181,mlp,0.01,0.3,5,60,41,94,76,61
182,mlp,0.1,0.3,5,98,29,48,36,27
183,lstm,0.0001,0.8,3,69,23,79,85,42
184,mlp,1e-05,0.3,2,4,72,58,21,47
185,mlp,0.0001,0.0,2,68,32,42,60,19
186,lstm,0.1,0.3,3,52,4,5,35,85
187,lstm,0.1,0.9,4,71,40,76,41,99
188,lstm,0.0001,0.1,3,70,30,29,14,26
189,mlp,0.01,0.9,1,81,19,74,80,85
190,lstm,0.001,0.3,5,25,14,88,75,46
191,mlp,0.0001,0.9,1,84,64,10,65,68
192,mlp,1e-05,0.2,4,99,91,98,42,30
193,mlp,0.001,0.6,3,20,63,45,39,77
194,mlp,0.001,0.1,5,36,27,6,21,98
195,mlp,1e-05,0.6,3,91,58,96,93,75
196,mlp,0.0001,0.0,4,65,74,63,31,27
197,mlp,1e-05,0.9,4,55,73,6,93,83
198,lstm,0.0001,0.3,5,44,12,69,93,24
199,lstm,0.001,0.5,4,47,79,8,12,8
200,mlp,0.1,0.0,2,45,58,11,9,100
201,lstm,0.1,0.6,1,37,73,80,79,100
202,mlp,0.0001,0.2,4,27,48,88,90,58
203,lstm,0.01,0.3,4,9,15,4,9,81
204,mlp,1e-05,0.8,2,95,94,43,11,15
205,mlp,0.01,0.3,1,54,38,69,52,73
206,mlp,1e-05,0.5,2,31,70,17,52,94
207,lstm,0.001,0.8,5,48,89,56,18,49
208,mlp,0.1,0.3,5,52,45,37,97,31
209,mlp,1e-05,0.1,3,78,53,57,47,92
210,mlp,0.01,0.8,1,55,6,73,26,22
211,mlp,0.001,0.8,2,40,31,25,27,9
212,mlp,0.001,0.7,1,45,56,96,74,6
213,mlp,0.001,0.0,5,74,88,20,38,100
214,lstm,0.01,0.6,1,87,45,80,73,20
215,lstm,0.001,0.9,1,87,100,51,46,30
216,mlp,0.0001,0.5,4,83,49,71,5,40
217,lstm,0.01,0.8,1,23,65,31,55,14
218,mlp,0.1,0.8,5,69,71,21,49,65
219,lstm,0.1,0.2,3,56,86,78,4,65
220,lstm,0.01,0.9,4,88,73,88,78,76
221,mlp,0.1,0.5,1,6,72,30,59,68
222,mlp,0.0001,0.8,3,16,92,57,49,97
223,mlp,0.001,0.9,3,9,12,30,5,59
224,lstm,0.0001,0.8,2,85,89,9,16,79
